,Index,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,weekday,month,year,is_weekday,is_night,distance_km
77492,42041531,5.5,-73.998378,40.750665000000005,-74.00819,40.747778,1,20,3,2,2014,0,0,0.8866980440657768
77493,28918575,20.5,-73.988034,40.764656,-73.948775,40.823735,2,0,6,11,2014,1,1,7.353754896462245
77494,18937213,4.0,-73.98110961914062,40.78104782104492,-73.98604583740234,40.77872467041016,1,15,3,2,2015,0,0,0.4893633474638185
77495,31947329,6.9,-73.982688,40.762147,-73.988095,40.748552,4,22,5,10,2011,1,1,1.5788105610977645
77496,44444213,9.5,-74.010587,40.719705,-73.993663,40.721137,5,19,3,1,2013,0,0,1.435128344574543
77497,34629836,8.5,-74.00405883789062,40.7477912902832,-73.98899841308595,40.757148742675774,1,19,5,5,2015,1,0,1.640730936151165
77498,54091083,4.5,-73.96172800000001,40.770831,-73.954983,40.770764,1,12,4,6,2009,0,0,0.5680522573567769
77499,17904109,10.5,-73.962987,40.774608,-73.993147,40.741466,1,10,6,3,2011,1,0,4.475929822544656
77500,17150309,8.1,-73.980912,40.733667,-73.961652,40.767455,1,19,4,4,2010,0,0,4.092387094272844
77501,19674406,14.5,-73.9933090209961,40.722469329833984,-73.9942398071289,40.6949462890625,2,16,5,6,2015,1,0,3.0614279618965767
77502,54050359,21.7,-73.97587800000001,40.765555,-74.017558,40.705048,4,11,5,12,2011,1,0,7.589440750096814
77503,1254471,7.0,-74.003227,40.730046,-74.003227,40.730046,2,20,0,12,2013,0,0,0.0
77504,8691058,6.1,-73.985095,40.77919,-73.986727,40.764227000000005,1,20,3,12,2010,0,0,1.6694759125721415
77505,27224412,20.5,-73.97329,40.759045,-74.00032,40.719947,1,18,1,6,2014,0,0,4.907833177610371
77506,11136861,3.3,-73.970546,40.78383,-73.976023,40.785552,1,13,0,7,2012,0,0,0.49930165173861185
77507,2561781,8.5,-73.986175,40.748595,-73.982609,40.771517,1,23,1,7,2011,0,1,2.566445037303055
77508,9774145,10.0,-73.97015380859375,40.75969314575195,-73.9851837158203,40.73859786987305,3,12,1,4,2015,0,0,2.665567556168727
77509,32642275,6.1,-73.994013,40.746702,-73.984492,40.74592,1,17,0,4,2010,0,0,0.8067683286678187
77510,5090130,4.5,-73.987607,40.719887,-73.996321,40.719273,1,4,5,7,2009,1,1,0.7375470573389268
77511,48411320,15.5,-73.976495,40.719153000000006,-73.97299,40.693838,1,2,2,7,2014,0,1,2.8303617060406796
77512,37848225,6.1,-73.98140500000001,40.729092,-73.996315,40.732338,1,9,6,8,2009,1,0,1.3071633124997617
77513,16160315,26.9,-73.873935,40.773947,-73.776542,40.646367,1,1,3,8,2009,0,1,16.390179402380483
77514,50368321,9.0,-73.973539,40.748274,-73.989317,40.726281,1,17,1,11,2014,0,0,2.783468179875796
77515,1515302,9.7,-73.94590500000001,40.780142,-73.97708,40.761222,1,10,5,6,2010,1,0,3.364241523203362
77516,41187759,14.9,-73.958826,40.710386,-73.953629,40.672714,2,0,0,12,2011,0,1,4.21178921672786
77517,4279548,5.7,-73.978137,40.752334000000005,-73.987452,40.748981,1,12,6,12,2010,1,0,0.8687369397335326
77518,1393889,11.5,-73.958997,40.774682,-73.973677,40.752032,1,22,3,4,2014,0,1,2.8056633894536827
77519,47992539,8.1,-73.974375,40.762995,-73.996487,40.743128000000006,1,20,5,9,2010,1,0,2.889521895451528
77520,21333648,10.5,-74.00823974609375,40.73875427246094,-73.997314453125,40.725345611572266,2,17,2,6,2015,0,0,1.7522697473363824
77521,5703877,6.0,-73.97065699999999,40.783507,-73.98003,40.77797,1,8,4,8,2014,0,0,1.0009462857337934
77522,11601294,4.1,-73.95479,40.778189000000005,-73.96213,40.778102,1,11,5,4,2010,1,0,0.6181163120132804
77523,1976799,12.5,-73.98590300000001,40.722948,-73.940093,40.698525,1,1,1,7,2010,0,1,4.720583110426475
77524,48914275,45.0,-73.78256999999999,40.644627,-73.99177399999999,40.72606,2,20,6,8,2010,1,0,19.828222278861453
77525,12206257,8.1,-73.97859100000001,40.783329,-73.97624499999999,40.763619,1,18,2,11,2009,0,0,2.2005374232248127
77526,37078530,6.9,-73.96624,40.765127,-73.968937,40.764057,1,19,2,7,2012,0,0,0.256413210575197
77527,23443454,17.5,-73.98164399999999,40.747195,-73.97840699999999,40.778079,1,17,1,10,2013,0,0,3.4449484692080334
77528,33543459,7.0,-74.00005340576173,40.736854553222656,-73.98920440673827,40.74388122558594,1,13,5,5,2015,1,0,1.202462597941831
77529,26103536,4.5,-73.94502258300781,40.802490234375,-73.95440673828125,40.80078887939453,5,23,5,2,2015,1,1,0.8122217393763549
77530,4381928,50.0,0.0,0.0,0.0,0.0,1,3,5,12,2012,1,1,0.0
77531,25737146,13.5,-74.00958251953125,40.70371627807617,-73.97578430175781,40.73028945922852,1,23,2,2,2015,0,1,4.1042332872167675
77532,8317547,8.9,-73.975138,40.74165,-7.003355,40.747352,1,8,3,12,2011,0,0,5494.9937792682795
77533,47081253,7.0,-73.982413,40.727667,-73.996415,40.738002,2,9,6,3,2013,1,0,1.6469908484481222
77534,38348259,10.5,-73.98509,40.72775,-73.98131,40.75014,5,21,5,11,2014,1,0,2.5099407081027825
77535,23275566,6.0,-73.96579200000001,40.768333,-73.957252,40.778392,1,14,2,1,2014,0,0,1.3297437481042298
77536,42836409,6.5,-73.993523,40.749758,-73.981332,40.752177,3,16,2,7,2009,0,0,1.0615655205814125
77537,49097535,10.0,-73.982499,40.751842,-73.983491,40.72623,2,21,0,9,2014,0,0,2.849150556733069
77538,27021878,45.0,-73.969002,40.758083,-73.782138,40.644157,2,10,5,3,2011,1,0,20.21432511278836
77539,52367619,5.3,-73.967697,40.7656,-73.95925,40.773647,5,16,0,2,2010,0,0,1.143088049575639
77540,27410818,6.5,-73.972252,40.765633,-73.984548,40.748382,3,16,5,2,2009,1,0,2.179954601359214
77541,54242242,6.0,-73.97766999999999,40.684297,-73.96485,40.683239,1,22,3,12,2014,0,1,1.0873809012277278
77542,52677824,3.5,-73.997727,40.746493,-74.00542,40.749896,1,9,3,12,2014,0,0,0.7504399258912268
77543,6046863,10.0,-74.010397,40.718764,-73.992591,40.740309,1,19,0,2,2013,0,0,2.826752580090747
77544,31687317,8.5,-74.03359300000001,40.741962,-73.97440300000001,40.787382,1,22,6,10,2010,1,1,7.096239113931267
77545,24944342,7.3,0.0,0.0,0.0,0.0,1,20,3,11,2010,0,0,0.0
77546,31467917,3.3,-73.986848,40.766586,-73.992587,40.765933,1,8,4,2,2011,0,0,0.4887438817261148
77547,2545997,8.5,-73.98015799999999,40.749187,-74.002133,40.732777,5,22,3,9,2011,0,1,2.5994467836982422
77548,19079700,11.5,-73.980283,40.738968,-73.98598199999999,40.758812,1,19,0,11,2014,0,0,2.2581731687578404
77549,5638,36.0,-73.999365,40.679995,-73.87140500000001,40.774342,2,13,5,9,2013,1,0,15.044135000646262
77550,28340583,15.0,-73.992349,40.730599,-73.951549,40.723636,3,14,6,1,2013,1,0,3.524169754826402
77551,33006320,11.0,-74.01297760009766,40.70235824584961,-73.99249267578125,40.74362182617188,3,0,1,6,2015,0,1,4.90230614441
77552,26647756,4.1,-73.980909,40.753678,-73.98039200000001,40.746481,1,15,2,1,2012,0,0,0.8014540245140557
77553,14139002,9.7,-73.944347,40.788158,-73.979648,40.78593,1,19,2,6,2012,0,0,2.9823144488706625
77554,12676543,16.1,-73.981465,40.721182,-73.991072,40.748755,5,14,4,8,2012,0,0,3.1710299491232345
77555,35058370,15.5,-73.974875,40.758297,-73.970715,40.794225,1,12,2,1,2014,0,0,4.010338877200686
77556,8226402,9.3,-73.989188,40.726837,-73.991215,40.754697,5,6,5,9,2010,1,0,3.102594058816084
77557,17727917,4.1,-73.984474,40.761053,-73.993829,40.761554,1,5,2,8,2010,0,1,0.7898737167654913
77558,10914394,7.0,-73.968067,40.759485,-73.951817,40.78172,1,20,0,10,2014,0,0,2.8258567168583064
77559,43862934,10.9,-73.977428,40.75913,-73.94282199999999,40.790067,5,23,2,3,2009,0,1,4.508379666167542
77560,13220031,12.5,-73.99042,40.75091,-73.998173,40.716892,2,15,6,7,2010,1,0,3.8386219489249336
77561,8813646,8.1,-73.992502,40.742918,-73.983147,40.765748,2,23,1,7,2011,0,1,2.658066311506494
77562,18911107,9.3,-73.96733,40.803496,-73.943225,40.82629,1,2,5,6,2010,1,1,3.2464031723878364
77563,7891962,8.5,-73.95563299999999,40.779497,-73.980547,40.787497,1,13,6,9,2013,1,0,2.2784596403493245
77564,23566079,4.1,-73.95509799999999,40.777533,-73.959232,40.780883,1,16,1,6,2010,0,0,0.5098246661422448
77565,618848,5.3,-73.995014,40.722944,-73.986799,40.739372,1,23,4,5,2010,0,1,1.9534635136775227
77566,21762650,8.1,-74.00938000000001,40.713063,-73.992848,40.695543,3,23,1,8,2010,0,1,2.3952588482823702
77567,45320307,7.0,-73.99095799999999,40.735006,-73.97379699999999,40.743593,1,21,2,12,2012,0,0,1.7326647825270913
77568,52762659,8.5,-73.985285,40.74474,-74.000212,40.737687,2,11,2,6,2014,0,0,1.4820801632656737
77569,47946187,6.0,-73.984875,40.696207,-73.97818000000001,40.686842,4,15,5,7,2013,1,0,1.1844875157022539
77570,5104754,43.5,-73.789715,40.643867,-73.93124300000001,40.765795,1,13,5,6,2013,1,0,18.05931852884282
77571,5479440,4.0,-73.98890686035155,40.736610412597656,-73.98481750488281,40.7419548034668,1,23,4,3,2015,0,1,0.6869193571035289
77572,46840020,4.1,-73.954778,40.777428,-73.959917,40.781898,1,11,3,10,2009,0,0,0.6590005592867375
77573,20277231,8.9,-73.978928,40.763925,-73.971375,40.78793,1,23,2,11,2009,0,1,2.7439575810778707
77574,6507509,10.5,-73.9636993408203,40.76864242553711,-73.96003723144531,40.7978515625,1,14,5,4,2015,1,0,3.2625103982893786
77575,49181296,5.3,-73.996218,40.716353000000005,-74.008545,40.727452,3,0,1,8,2010,0,1,1.6131664777150665
77576,28886334,9.0,-73.977997,40.725252000000005,-74.004085,40.733442,1,7,5,6,2013,1,0,2.379438734501078
77577,14161259,4.5,-73.97832,40.729595,-73.988557,40.731482,1,21,4,4,2012,0,0,0.887743598661096
77578,40133243,6.1,-73.99274799999999,40.749622,-73.980972,40.764628,5,22,0,6,2010,0,1,1.941135859710448
77579,29986298,7.3,-73.988167,40.749302,-73.973685,40.764447,1,13,2,2,2012,0,0,2.079405204436665
77580,26004550,11.5,-73.96694699999999,40.767437,-73.97854699999999,40.788062,1,20,4,3,2013,0,0,2.4927283245887977
77581,33391209,8.9,-74.008721,40.707299,-73.998972,40.734335,1,9,1,3,2012,0,0,3.1165119099890637
77582,12111231,8.5,-73.987931,40.754542,-74.00567099999999,40.725876,1,11,5,3,2009,1,0,3.5205179556577937
77583,35463339,9.7,-73.98259,40.77091,-73.95240799999999,40.778175,1,22,4,9,2010,0,1,2.666811733481514
77584,453672,9.0,-73.971642,40.757272,-73.988067,40.728157,1,21,0,2,2014,0,0,3.5207648600167234
77585,45374997,5.7,-73.995228,40.744673,-73.99084,40.734263,1,14,0,10,2009,0,0,1.215141667118551
77586,23093128,8.1,-73.97431999999999,40.787388,-73.970279,40.762008,1,6,0,7,2012,0,0,2.8425675791103155
77587,25017405,33.33,-73.961943,40.763927,-73.861627,40.768267,3,6,0,8,2014,0,0,8.462082809730658
77588,27559856,13.3,-73.96370999999999,40.771795,-73.991439,40.74992,2,17,2,6,2011,0,0,3.3720589892487856
77589,3265185,6.0,-73.946703,40.776467,-73.95689200000001,40.782676,1,17,4,9,2012,0,0,1.10121728521607
77590,54558338,6.0,-73.98979949951173,40.73527145385742,-73.9794921875,40.75247573852539,1,6,3,4,2015,0,0,2.1008799699630005
77591,1171319,23.0,-73.78175300000001,40.644695,-73.841827,40.731252000000005,1,20,6,7,2013,1,0,10.87616703207324
77592,1256661,6.9,-73.96718299999999,40.756555,-73.989711,40.734394,1,19,1,5,2009,0,0,3.110303931915344
77593,38654159,10.5,-73.982015,40.755697,-73.988682,40.763402,3,18,0,3,2014,0,0,1.0243770338929428
77594,15227325,10.0,-73.97150699999999,40.758387,-73.97258199999999,40.764975,1,8,2,2,2014,0,0,0.7381260409374247
77595,11482635,10.1,-73.91353199999999,40.844193,-73.909813,40.846147,4,17,5,11,2011,1,0,0.38088186793779844
77596,33672728,4.5,-74.001504,40.687768,-74.011129,40.678932,1,15,2,1,2014,0,0,1.274375114440031
77597,28141847,7.0,-73.96553,40.768955,-73.976958,40.754497,1,21,4,1,2014,0,0,1.8737543286037572
77598,47175006,31.33,-73.95349,40.77938,-73.86504000000001,40.77038,1,9,5,6,2014,1,0,7.514940273239478
77599,51954390,8.9,-73.988161,40.69201,-74.008527,40.711655,1,9,1,7,2009,0,0,2.7783417251376603
77600,32071107,6.5,-74.00404,40.748495,-74.003887,40.737507,1,9,2,2,2013,0,0,1.2218778429149293
77601,13000899,8.5,-73.99632263183594,40.7365837097168,-73.98078155517578,40.73392868041992,1,13,4,5,2015,0,0,1.3422983288513264
77602,46645462,14.0,-73.97147369384766,40.7467155456543,-74.00821685791014,40.7487907409668,1,14,6,2,2015,1,0,3.1038418750802705
77603,53401602,28.5,-74.00799560546875,40.73696517944336,-73.94196319580078,40.841983795166016,1,9,3,3,2015,0,0,12.933227476791577
77604,23344700,5.3,0.0,0.0,0.0,0.0,2,16,6,4,2010,1,0,0.0
77605,35037558,7.7,-74.002838,40.749439,-73.97896800000001,40.777405,1,18,1,3,2010,0,0,3.702912541068762
77606,40618345,8.5,-73.98507,40.744555,-73.977419,40.758877000000005,1,12,3,8,2013,0,0,1.7179996489074512
77607,27476856,7.0,-73.98254200000001,40.73042,-73.98664699999999,40.740327,1,20,3,2,2013,0,0,1.1546284672519578
77608,23487687,10.1,-73.992695,40.742537,-73.992695,40.742537,5,18,4,11,2010,0,0,0.0
77609,19430325,9.3,-73.979632,40.749052,-73.95300300000001,40.771925,1,19,3,1,2011,0,0,3.390996150059426
77610,50578946,12.9,-73.990078,40.734368,-73.94705,40.772206,1,20,1,6,2012,0,0,5.553227893239691
77611,37587646,13.5,-73.992285,40.721375,-73.979085,40.761853,1,20,2,8,2013,0,0,4.636296232093627
77612,6049240,39.0,-73.99175699999999,40.744458,-74.02104,40.632508,1,16,5,1,2013,1,0,12.690762418925635
77613,26979679,13.7,-73.972312,40.74542,-74.009273,40.7064,1,11,0,5,2011,0,0,5.341002027541791
77614,5198402,8.5,-74.00238,40.734442,-73.985585,40.761077,3,23,0,12,2011,0,1,3.2822598731586554
77615,32730805,8.0,-73.994062,40.751307,-73.9777,40.759912,1,18,0,6,2013,0,0,1.6777653579862417
77616,41896411,16.9,-73.972162,40.782277,-74.004917,40.735382,1,12,4,8,2012,0,0,5.89932212041404
77617,9278893,4.5,-73.983069,40.738861,-73.97523699999999,40.744644,2,22,3,8,2010,0,1,0.9213441766904684
77618,46695660,4.9,-73.993155,40.737938,-73.983423,40.750128,5,10,2,2,2012,0,0,1.5841332682632496
77619,44112700,4.9,-73.981236,40.771053,-73.984103,40.760067,1,7,4,8,2012,0,0,1.245220874532616
77620,48988635,27.33,-73.944698,40.779327,-73.870285,40.773595,1,13,4,4,2014,0,0,6.298194560352814
77621,11788902,4.9,-73.988817,40.774047,-73.978347,40.764792,3,20,6,2,2012,1,0,1.3551656809046755
77622,3170328,6.5,-73.99838000000001,40.727999,-74.001941,40.71937,1,18,5,6,2013,1,0,1.0053332878448353
77623,35757742,5.3,-73.98055,40.746413,-73.99082800000001,40.734242,1,18,4,1,2011,0,0,1.6066670793683906
77624,22955126,10.5,-73.98777199999999,40.765332,-73.978008,40.745722,1,23,5,10,2013,1,1,2.3304732592640693
77625,24477393,11.7,-73.96246,40.772899,-73.976407,40.751469,1,7,0,4,2011,0,0,2.656696133880177
77626,25530449,4.9,-73.997811,40.761318,-73.987927,40.75647,2,20,0,12,2011,0,0,0.9917866860303203
77627,24179716,5.3,-74.006778,40.739753,-74.006778,40.739753,1,21,0,11,2011,0,0,0.0
77628,32814990,7.5,-73.980694,40.741992,-73.961105,40.761108,1,1,6,4,2013,1,1,2.69090577223103
77629,14877152,34.83,-73.967772,40.76577,-73.872527,40.774335,1,10,1,6,2014,0,0,8.077114185196695
77630,28308480,10.5,-73.98817,40.722338,-73.960706,40.710732,1,1,5,9,2013,1,1,2.650115354120411
77631,26404154,12.2,-73.98982600000001,40.723401,-73.96679499999999,40.767361,1,22,1,4,2009,0,1,5.259106700430362
77632,37502787,3.7,-74.001828,40.745921,-74.006754,40.73937,1,20,2,10,2009,0,0,0.8383592523915789
77633,46159725,4.5,-73.978667,40.750228,-73.973127,40.762077000000005,3,12,5,9,2010,1,0,1.3977409934187774
77634,48846605,10.1,-73.982578,40.751295,-73.95405,40.770755,1,16,5,3,2011,1,0,3.233473507956723
77635,13830345,4.5,-73.952388,40.778355,-73.959053,40.773145,5,12,0,11,2011,0,0,0.8065923740280109
77636,48525037,5.0,-73.978541,40.751888,-73.97199300000001,40.74388,1,17,0,7,2013,0,0,1.0474570503453766
77637,15513830,11.0,-73.98486,40.755845,-73.988113,40.748101,4,4,5,3,2013,1,1,0.9036408831062878
77638,47265037,6.1,-73.98477700000001,40.784942,-73.980997,40.765322,1,15,2,1,2012,0,0,2.204741591548428
77639,13169356,6.5,-73.992213,40.75923,-73.996987,40.744605,2,17,0,8,2009,0,0,1.6752089605618392
77640,17855177,17.0,-73.985023,40.779263,-73.955595,40.764152,1,12,3,5,2013,0,0,2.9940633220199735
77641,9946192,11.0,-73.946721,40.780841,-73.971873,40.753756,1,10,1,7,2014,0,0,3.682002472574349
77642,51156644,10.0,-73.986688,40.702337,-73.965073,40.684245,1,2,5,12,2013,1,1,2.714410805921607
77643,52660633,49.57,-73.789813,40.646875,-73.95910500000001,40.777663,1,20,4,7,2009,0,0,20.3739088170432
77644,21463082,6.9,-73.990263,40.761399,-74.004632,40.74183,2,17,0,5,2009,0,0,2.4899547302709
77645,23160998,7.0,-73.98624699999999,40.734593,-73.999175,40.73017,1,9,1,7,2013,0,0,1.1951891378616908
77646,32459179,7.5,-73.988412,40.731556,-73.979624,40.752092,1,5,5,9,2012,1,1,2.4005237307484406
77647,23041834,5.7,-73.98097299999999,40.763893,-73.992292,40.756377,2,20,3,2,2010,0,0,1.2677995492900094
77648,32941417,6.0,-73.98988,40.7567,-73.984778,40.760517,5,11,3,12,2012,0,0,0.6039900454695883
77649,19586304,7.5,-73.98756800000001,40.767095,-73.999,40.749817,4,23,4,4,2014,0,1,2.1490103819351676
77650,34802836,5.3,-73.987837,40.765503,-73.98484,40.77906,1,23,3,12,2009,0,1,1.528449445213647
77651,8868736,6.1,0.0,0.0,0.0,0.0,1,22,2,3,2010,0,1,0.0
77652,28631129,11.5,-73.97032165527344,40.75638198852539,-73.9936752319336,40.74565124511719,1,19,6,4,2015,1,0,2.3007971635432525
77653,31114425,49.57,-73.79203000000001,40.643581,-73.978853,40.746344,2,17,3,9,2010,0,0,19.458878237563763
77654,30206225,7.5,-73.96638399999999,40.794272,-73.946629,40.794427,1,23,4,3,2013,0,1,1.6630884126064112
77655,33976069,14.5,-73.983052,40.768887,-73.982127,40.768825,1,11,5,6,2012,1,0,0.07820195452085481
77656,30399199,4.5,-73.989975,40.734265,-73.986172,40.727963,2,15,1,11,2010,0,0,0.7705430760705133
77657,44823654,3.5,-74.000388,40.73953,-74.00024,40.734729,1,13,5,12,2013,1,0,0.5339924542095109
77658,20748119,6.9,-73.777008,40.689982,-73.773768,40.684725,1,23,4,8,2012,0,1,0.6452374477437121
77659,32785392,4.5,-73.96256,40.76297,-73.97001,40.75291,1,6,1,11,2013,0,0,1.2825993221017107
77660,30100446,10.0,-73.977402,40.779232,-73.9572,40.782985,2,18,4,4,2013,0,0,1.7514111178672227
77661,14629241,49.57,-73.78903199999999,40.642948,-73.972677,40.79382,2,16,4,3,2010,0,0,22.825026843857053
77662,38150479,9.7,-73.986542,40.751445,-73.97691400000001,40.790162,1,1,3,7,2010,0,1,4.38081598745223
77664,18449164,31.5,-73.78238,40.64447,-73.862387,40.745188,3,16,2,2,2013,0,0,13.07372442751273
77665,37630592,6.5,-73.984619,40.75741,-73.990849,40.751204,4,13,1,12,2009,0,0,0.8669386905051149
77666,9027525,9.3,-73.820708,40.70317,-73.814825,40.704103,3,23,0,11,2011,0,1,0.5066493744092754
77667,34186496,6.1,-73.983175,40.781818,-73.99571999999999,40.76782,5,22,4,10,2009,0,1,1.8811210586675216
77668,7844959,5.3,-73.99056800000001,40.756042,-73.981137,40.765722,1,17,1,3,2012,0,0,1.337721343281305
77669,27980904,5.7,-73.983078,40.767109000000005,-73.980455,40.782902,1,0,6,12,2009,1,1,1.7699369010595163
77670,7738002,10.9,-73.985512,40.763442,-73.98870699999999,40.736842,1,10,3,5,2012,0,0,2.9700046430852494
77671,42998242,12.0,-73.980923,40.7444,-73.95114699999999,40.782849,1,1,5,4,2014,1,1,4.956533987113577
77672,1631545,3.7,-73.986898,40.733665,-73.981085,40.741583,5,17,0,12,2009,0,0,1.0074943855447316
77673,28946450,9.7,-73.95094499999999,40.777615,-73.964735,40.801883,2,17,0,11,2009,0,0,2.9376121287120194
77674,38494035,8.9,-74.002433,40.750165,-74.009507,40.725982,1,2,5,4,2009,1,1,2.7542847038075826
77675,15946479,2.9,-73.98317800000001,40.753577,-73.982425,40.753517,1,10,1,2,2009,0,0,0.06377728618619269
77676,23907779,7.0,-73.98188781738281,40.7750358581543,-73.97187805175781,40.783016204833984,1,14,2,5,2015,0,0,1.22384322541391
77677,11179221,15.5,-73.985027,40.727887,-73.944322,40.781025,1,8,6,12,2012,1,0,6.831406141034802
77678,22682835,8.5,-73.97294000000001,40.758282,-73.974926,40.734286,1,19,6,10,2012,1,0,2.6734735247646295
77679,18106699,6.0,-73.976625,40.756052,-73.969915,40.765512,2,12,2,11,2013,0,0,1.1941049311037262
77680,46747627,9.0,-73.95484161376955,40.77928924560547,-73.9708023071289,40.79524993896485,1,16,0,1,2015,0,0,2.2260614875896305
77681,48739611,10.5,-73.97183000000001,40.762697,-73.97705699999999,40.787887,5,3,6,7,2013,1,1,2.835370605477008
77682,25498147,4.9,-73.998987,40.734415000000006,-73.992248,40.749308,5,2,2,1,2011,0,1,1.750644697216346
77683,4848747,6.9,-73.96511,40.775052,-73.978898,40.76458,1,8,2,7,2009,0,0,1.6444153342167738
77684,4536497,36.5,-73.863608,40.769505,-73.983138,40.766273,5,13,3,3,2011,0,0,10.072597558703473
77685,49968868,9.7,-73.968961,40.755812,-74.00115600000001,40.740107,1,2,3,11,2010,0,1,3.2256996348082816
77686,4033857,10.5,-73.97500699999999,40.780137,-73.972,40.756638,5,17,1,2,2009,0,0,2.625211677226915
77687,51853382,10.5,-73.992418,40.717728,-73.971528,40.751509000000006,1,0,4,5,2013,0,1,4.148210573425254
77688,19534627,4.0,-74.007328,40.741105,-74.002248,40.740035,1,2,4,11,2012,0,1,0.44421663386838256
77689,52929898,16.2,-73.979626,40.754822,-74.012791,40.70182,1,21,3,1,2009,0,0,6.522576399042837
77690,41336021,28.67,-73.994647,40.755693,-73.861687,40.768298,5,4,4,10,2009,0,1,11.285555549532543
77691,13435851,4.9,-73.983118,40.75222,-73.995613,40.744513,1,22,2,2,2009,0,1,1.3573213449233075
77692,54102377,5.7,-73.989976,40.738189,-73.977047,40.726647,3,19,0,2,2012,0,0,1.6834260145521933
77693,53363888,8.0,-73.985445,40.727222,-73.990555,40.717167,6,14,4,10,2014,0,0,1.1981294055497298
77694,12562178,8.5,-73.975661,40.781745,-73.978826,40.759043,1,9,5,8,2014,1,0,2.538378793301549
